ParlaMint-BE_2016-10-13-54-plenair-ip130x.u1	[[De voorzitter:]] De vergadering is geopend. La séance est ouverte.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u121	[[16.03 François Bellot, ministre:]] Merci, chers collègues. Tout d'abord je voudrais rappeler que le secteur aérien est très encadré par des normes internationales. Deuxièmement, en cas d'incident aérien, ceux et celles qui en sont témoins doivent automatiquement transmettre leurs observations à un organisme belge qui s'appelle la BSA, Belgian Surveillance Authority, qui, en fonction des éléments qui lui sont donnés, compare l'incident constaté ou relevé avec la classification de l'OACI, qui est l'organisme international. À l'issue de cet examen, la BSA a classé comme sérieux l'incident de mercredi. Quand un incident est classé 'sérieux', l'information est transmise à l'autorité indépendante d'enquête des incidents et des accidents, créée par l'arrêté royal du 8 décembre 1998. Cette cellule qui a été saisie fonctionne de manière indépendante et communique à l'ensemble des autorités des pays d'origine des pilotes et des avions, qu'il y a eu un incident impliquant des avions de ces pays-là ou des pilotes de ces pays-là. En l'occurrence, ces contacts ont été pris et les autorités de ces pays ont indiqué qu'elles collaboreraient. L'enquête est en cours. Monsieur Dallemagne, vous dites: "Je sais que c'est un commandant de bord qui est en tort". Moi, je ne sais pas de quel élément vous disposez. Je laisse faire l'autorité qui a un pouvoir d'investigation relativement large et qui, a l'issue de ses travaux, remettra un rapport au SPF Mobilité ainsi qu'aux acteurs concernés de la compagnie ou du pays d'origine. Attendons ce rapport. Et, bien entendu, des recommandations seront alors prises. Je voudrais également dire qu'avant que je ne sois informé de l'incident, sur base de différents éléments dont je disposais et entendant ce que les riverains me disaient alors que dans les mois qui précédaient les choses n'avaient pas été aussi intenses, j'ai demandé qu'un audit soit réalisé par la DGTA, sur base de toutes les données, quant au choix des pistes opéré entre le 3 et le 10 octobre. Lorsque nous disposerons de l'audit, nous vérifierons que le choix des pistes qui résulte des PRS, donc des décisions antérieures, a bien été opéré en fonction des exigences et des obligations sachant que les pistes 25L et 25R sont les pistes préférentielles et que ce n'est qu'en cas de vent fort et de changement de vent fort de nord-est, d'est que d'autres pistes peuvent être choisies. Je m'en tiens donc au cadre. Il m'appartient, en tant que ministre, de vérifier que le contrôle est bien effectué. Je crois savoir que, si je remonte dans le temps de quelques mois ou quelques années, il est rare qu'un ministre ait demandé ce type d'audit. J'ai décidé de le faire et de le demander à la DGTA pour vérifier si toutes les règles sont bien respectées. Si tel n'était pas le cas ou si tel est le cas, j'en tirerais les conclusions nécessaires. En ce qui concerne le reste du plan de survol de Bruxelles – je l'ai expliqué aux différents ministres et en commission –, nous n'en sommes pas restés au point mort, madame. J'avance significativement. Une fois terminé, ce plan sera présenté à toutes les parties: les Régions, les représentants des partis politiques, des associations, du fédéral, des bourgmestres et toutes les autorités qui sont concernées dans le choix qu'il faudra faire ensemble, en toute transparence et en concertation avec toutes celles et ceux qui doivent intervenir dans les choix.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u122	[[16.04 Georges Dallemagne (cdH):]] Monsieur le ministre, vous avez dit qu'il s'agissait d'un incident sérieux, grave. Par contre, je trouve que votre réponse n'est pas très sérieuse. Vous nous dites que vous avez commandé un audit. Vous devez simplement faire respecter votre administration, elle a tous les pouvoirs de connaître en temps réel, de manière permanente, vingt-quatre heures sur vingt-quatre, 365 jours par an ce que fait Belgocontrol, sur quelle base il décide, quelle utilisation de piste il opère. C'est cela que vous devez faire. Vous ne devez pas demander un audit sur une semaine, vous et votre administration devez savoir cela en permanence. Votre administration n'est pas respectée, faites-la respecter! En commission de l'Infrastructure du 15 juin 2016, vous aviez promis une clarification sur l'application des normes de vent. Nous sommes mi-octobre et cette clarification n'est toujours pas intervenue! La preuve est qu'il y a une discussion sur les normes de vent. Enfin, vous dites que vous avancez. Mais c'est ce qu'on nous dit depuis le début de la législature! Vous dites "j'avance", mais j'aimerais bien que vous atterrissiez! Les associations de riverains de l'aéroport ont dit: "Le MR avait promis monts et merveilles pendant la campagne électorale et le bilan actuel du MR dans ce dossier est un zéro pointé!"
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u123	[[16.05 Véronique Caprasse (DéFI):]] Monsieur le ministre, ce n'est pas depuis le début de la législature. Ce dossier reste en panne depuis 15 ans. Mais ce qui m'effraie, c'est le non-respect des règles. Les normes de vent ne sont pas respectées. Les vols sont intensifs. Belgocontrol n'en fait qu'à sa tête. Vous n'êtes absolument pas écouté. Vous en avez la responsabilité. Cet organisme est maître après Dieu, il fait ce qu'il veut. Je peux vous assurer que pour tout mon entourage – vous savez où j'habite, je suis quasiment en dessous des avions – cette piste 01 doit être revue et corrigée. C'est intolérable. C'est jour et nuit, monsieur le ministre. Jour et nuit, à même pas une minute d'intervalle, des avions atterrissent. Et on comprend alors ce qui se passe quand la 01 est utilisée dans des conditions tout à fait inacceptables: on risque des accidents. Ce n'est pas la première fois. Il y a déjà eu un accident, qui n'avait pas fait de victimes. Mais cela arrivera un jour, et là, vous vous en mordrez les doigts.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u124	[[17.01 Nahima Lanjri (CD&V):]] Mijnheer de voorzitter, mevrouw de staatssecretaris, collega's, het wordt kouder. De winter staat voor de deur en we zetten thuis en in dit Parlement de verwarming een paar graden hoger. Dat kunnen wij ons veroorloven. Ik weet niet of wij voldoende beseffen dat er ondertussen tienduizenden dak- en thuislozen zijn die dat niet kunnen doen en die op straat onder een kartonnen doos moeten overnachten. Ook de Vlaamse Kinderrechtencommissaris wees er recentelijk op dat een op drie thuis- en daklozen minderjarig is. Alleen al in Vlaanderen zijn 1 700 kinderen dak- of thuisloos. Dak- en thuisloosheid en armoede zijn complexe problemen, waaraan we vanuit verschillende beleidsdomeinen – lokaal, de Gemeenschappen en de federale overheid – moeten werken. Elk jaar organiseren wij een winteropvang voor daklozen, gewoonlijk van 1 november tot 31 maart. Dat is ook dit jaar de bedoeling. Wij moeten lessen trekken uit de voorbije jaren. Armoedeorganisaties hebben mij meegedeeld dat heel wat punten voor verbetering vatbaar zijn. Zo zien wij dat er steeds meer vrouwen dakloos zijn en er dus een aangepaste opvang voor vrouwen moet zijn. We zien dat er problemen zijn met het reserveren van een plaats om te overnachten. Soms kan dat via een gratis nummer, maar wanneer men enkel kan bellen vanuit een nachtwinkel of een telefoonwinkel omdat men geen gsm heeft, is dat niet gratis. Er zijn organisaties die opvang bieden, zoals de Hoeksteen in Brussel, waar men letterlijk met een lotje werkt. Wie het goede lotje trekt, heeft geluk en wordt opgevangen en moet de nacht niet op straat doorbrengen. Wie geen goed lotje trekt, moet de nacht op straat doorbrengen omdat er te weinig plaatsen zijn. Er zou eigenlijk ook overdag opvang moeten zijn voor gezinnen en kwetsbare personen. Ik merk ook dat er extra financiering is voor de grote steden, maar niet voor de centrumsteden. Mijn vragen zijn de volgende. Welke plannen hebt u en in welke budgetten voorziet u met betrekking tot de opvang van daklozen? Normaal gaat het over 50 000 euro per stad voor de vijf grote steden. Is er ook nog geld voor de centrumsteden? Wat leert u uit de praktische problemen die ik heb opgesomd en wat zult u eraan doen? Hoe zult u samenwerken met de Gemeenschappen? Er is immers een samenwerkingsakkoord dat bepaalt dat er minstens een keer per jaar een overleg moet plaatsvinden. Dit overleg heeft echter nog niet plaatsgevonden.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u125	[[17.02 Staatssecretaris Elke Sleurs:]] Mijnheer de voorzitter, mevrouw Lanjri, ik dank u voor uw vraag. Zoals u weet, sloten de federale overheid en de overheden van de Gemeenschappen en de Gewesten in mei 2014 een samen­werkings­akkoord inzake dak- en thuis­loosheid. Daarin onderstrepen de ondertekenende overheden dat de lokale besturen in de eerste plaats bevoegd zijn voor de opvang van daklozen. Wij onttrekken ons evenwel niet aan onze verantwoordelijkheid. Rekening houdend met dit samenwerkingsakkoord, het regeerakkoord, de eigen beleidsnota’s en het derde federale actieplan kan ik u bevestigen dat deze federale regering de noodzakelijke maatregelen blijft nemen om de opvang van dak- en thuislozen tijdens deze winterperiode te waarborgen. Concreet wil dit zeggen dat de federale ondersteuning inzake winteropvang een aanvulling is op het beleid van de Gewesten en de lokale overheden. Net als de vorige winters heb ik opnieuw 50 000 euro uitgetrokken voor de vijf grote steden. Brussel krijgt meer dan 1 miljoen euro. Ook vorig jaar hebben wij in 300 extra opvangplaatsen voorzien voor het Brussels Hoofdstedelijk Gewest. We hebben in extra capaciteit voorzien. Daar wordt nu allemaal voor gezorgd. Niet elke winter is dezelfde. Wij zorgen ervoor dat er geen crisismanagement nodig is, want wij gaan voor duurzame en stabiele oplossingen. Daarom heb ik mijn administratie de opdracht gegeven om met de andere betrokken actoren naar een hervormingspolitiek te zoeken. Bovendien zit de administratie minstens drie keer per jaar met de verschillende actoren samen om de goede praktijken met betrekking tot de winteropvang uit te wisselen, zodat de nodige verbeteringen vanuit het federale niveau kunnen worden aangestuurd.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u126	[[17.03 Nahima Lanjri (CD&V):]] Mevrouw de staatssecretaris, dat er tienduizenden dak- en thuislozen zijn, is een land als het onze, een welvaartsstaat, onwaardig. Dat een op drie daarvan kinderen zijn, is een schandvlek op het blazoen van onze samenleving. Mevrouw de staatssecretaris, ik reken erop dat u zorgt voor een krachtdadig beleid en dat het probleem van dak- en thuisloosheid wordt aangepakt, uiteraard in overleg met de Gemeenschappen en Gewesten. Zorg niet voor meer opvangplaatsen, maar zorg er vooral voor dat er minder daklozen zijn. Zolang er toch daklozen zijn, moeten wij inderdaad zorgen voor opvang. Zorg ervoor dat niemand, en al zeker geen kinderen, de nacht moet doorbrengen op straat in de koude.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u127	[[De voorzitter:]] Zo komen wij aan het einde van de mondelinge vragen.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u128	Naar aanleiding van een incident in de plenaire vergadering van 15 september 2016 en gelet op het ontbreken van bepalingen in het Kamerreglement die het mogelijk maken op te treden tegen misplaatste uitspraken, heeft de Conferentie van voorzitters van woensdag 12 oktober 2016 ermee ingestemd om volgend verzoek voor te leggen aan de Federale Deontologische Commissie: À la suite de l’incident en séance plénière du 15 septembre 2016 et vu le manque de dispositions dans le Règlement de la Chambre permettant de réprimer les propos déplacés, la Conférence des présidents du mercredi 12 octobre 2016 a marqué son accord sur la demande suivante à soumettre à la Commission fédérale de Déontologie: 1. Kan de Federale Deontologische Commissie de Kamer een voorstel bezorgen van een gefaseerde sanctiemogelijkheid als reactie tegen misplaatste, respectloze, onhoffelijke of indecente uitspraken, gedaan in het kader van de parlementaire debatten (en al dan niet geregistreerd via de geluidsopname), waarbij er enkele sancties worden voorgesteld oplopend van lichte naar hardere? 1. La Commission de Déontologie peut-elle fournir à la Chambre des représentants une proposition quant à une possible sanction échelonnée en réaction à des propos déplacés, irrespectueux, discourtois ou indécents tenus dans le cadre des débats parlementaires (et enregistrés ou non), dans laquelle plusieurs options de sanctions sont créées allant de la plus légère à la plus lourde? 2. Worden die sancties best ingeschreven in het Reglement van de Kamer dan wel in de deontologische code voor parlementsleden? 2. Est-il préférable d’inscrire ces sanctions dans le Règlement de la Chambre ou dans le code de déontologie pour les parlementaires? Overeenkomstig artikel 4, § 2, eerste lid, van de wet van 6 januari 2014 houdende oprichting van een Federale Deontologische Commissie dient het verzoek door minstens vijftig leden van de Kamer van volksvertegenwoordigers te worden ondertekend. Conformément à l’article 4, § 2, premier alinéa, de la loi du 6 janvier 2014 portant création d’une Commissie fédérale de Déontologie, cette demande doit être signée par au moins 50 membres de la Chambre des représentants. Het verzoek zal via de fractiesecretariaten ter ondertekening aan de leden worden voorgelegd. Cette demande sera soumise à la signature des membres via les secrétariats des groupes. Collega’s, ik ga ervan uit dat wij dat unaniem goedkeuren. Als er geen bezwaar is, zal aldus geschieden.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u129	Ten gevolge van een informele ontmoeting van collega Delizée, collega Van Quickenborne en mezelf met de directie van Caterpillar zullen de verenigde commissies voor het Bedrijfsleven, het Wetenschapsbeleid, het Onderwijs, de nationale wetenschappelijke en culturele Instellingen, de Middenstand en de Landbouw en voor de Sociale Zaken op 25 oktober 2016 om 14.15 uur een hoorzitting houden met de directie van Caterpillar. Les commissions réunies de l’Économie, de la Politique scientifique, de l’Éducation, des Institutions scientifiques et culturelles nationales, des Classes moyennes et de l’Agriculture et des Affaires sociales organiseront une audition avec la direction de Caterpillar le 25 octobre 2016 prochain à 14.15 heures.
ParlaMint-BE_2016-10-13-54-plenair-ip130x.u130	In de laatst rondgedeelde agenda komt een lijst van voorstellen voor waarvan de inoverwegingneming is gevraagd. Vous avez pris connaissance dans l'ordre du jour qui vous a été distribué de la liste des propositions dont la prise en considération est demandée. Indien er geen bezwaar is, beschouw ik deze als aangenomen; overeenkomstig het Reglement worden die voorstellen naar de bevoegde commissies verzonden. S'il n'y a pas d'observations à ce sujet, je considérerai la prise en considération comme acquise et je renvoie les propositions aux commissions compétentes conformément au Règlement. Geen bezwaar? [[(Nee)]] Aldus wordt besloten. Pas d'observation? [[(Non)]] Il en sera ainsi.
