Country	SpeakerID	Name	Forename	Surname	RoleName	Minister	MP	Par. groups	Pol. parties	Sex	Birth date	Birth place	Death date	Death place	Education	Occupation	Wikipedia URL	Official URLs	
ES	JosepAntoniSantamaríaiMateo	Josep Antoni Santamaría i Mateo	Josep|Antoni	Santamaría|i|Mateo	-	-	2015-07-07/2015-07-07	PSOE[-/-]	-	M	1957-07-16	Xirivella (Valencia/València)	-	-	-	-	-	-
ES	JosepBorrellFontelles	Josep Borrell Fontelles	Josep	Borrell|Fontelles	-	2018-06-07/2019-11-30	2018-09-19/2019-02-20	PSOE[-/-]	-	M	1947-04-24	Puebla de Segur	-	-	-	-	-	-
ES	JosepCastellsBaró	Josep Castells Baró	Josep	Castells|Baró	-	-	-	-	-	M	1970-02-27	Barcelona	-	-	-	-	-	-
ES	JosepLluisGrauValles	Josep Lluis Grau Valles	Josep|Lluis	Grau|Valles	-	-	2015-06-09/2015-06-09	PSOE[-/-]	-	M	1956-03-26	-	-	-	-	-	-	-
ES	JosepMeliàiQues	Josep Melià i Ques	Josep	Melià|i|Ques	-	-	-	-	-	M	-	-	-	-	-	-	-	-
ES	JosepPagèsiMassó	Josep Pagès i Massó	Josep	Pagès|i|Massó	-	-	2021-03-09/2023-02-21	JxCat-Junts[-/-]	-	M	1972-06-28	-	-	-	-	-	-	-
ES	JosepPérezMoya	Josep Pérez Moya	Josep	Pérez|Moya	-	-	2015-04-14/2015-10-13	IZQ-PLU[-/-]	-	M	1953-02-01	-	-	-	-	-	-	-
ES	JosepSáncheziLlibre	Josep Sánchez i Llibre	Josep	Sánchez|i|Llibre	-	-	2015-01-20/2015-10-21	CiU[-/-]	-	M	1949-05-26	Vilassar de Mar (Barcelona)	-	-	-	-	-	-
ES	JosepVendrellGardeñes	Josep Vendrell Gardeñes	Josep	Vendrell|Gardeñes	-	-	2016-10-18/2019-02-26	ECP[-/-]	-	M	1968-07-11	-	-	-	-	-	-	-
ES	JosuneGorospeElezcano	Josune Gorospe Elezcano	Josune	Gorospe|Elezcano	-	-	2019-09-10/2023-02-21	EAJ-PNV[-/-]	-	F	1969-04-16	Dima (Vizcaya)	-	-	-	-	-	-
ES	JoséAlbertoHerreroBono	José Alberto Herrero Bono	José|Alberto	Herrero|Bono	-	-	2017-10-24/2022-12-20	PP[-/-]	-	M	1978-07-02	-	-	-	-	-	-	-
ES	JoséAlbertoMartínToledanoSuárez	José Alberto Martín-Toledano Suárez	José|Alberto	Martín-Toledano|Suárez	-	-	2015-02-17/2018-11-13	PP[-/-]	-	M	1963-02-26	-	-	-	-	-	-	-
ES	JoséAndrésTorresMora	José Andrés Torres Mora	José|Andrés	Torres|Mora	-	-	2015-05-12/2019-02-21	PSOE[-/-]	-	M	1960-01-01	Málaga	-	-	-	-	-	-
ES	JoséAntonioBermúdezDeCastroFernández	José Antonio Bermúdez De Castro Fernández	José|Antonio	Bermúdez|De|Castro|Fernández	-	-	2015-02-12/2023-02-21	PP[-/-]	-	M	1959-09-05	-	-	-	-	-	-	-
ES	JoséAntonioNietoBallesteros	José Antonio Nieto Ballesteros	José|Antonio	Nieto|Ballesteros	-	-	2016-10-18/2016-10-18	PP[-/-]	-	M	1970-04-10	-	-	-	-	-	-	-
ES	JoséAntonioRodríguezSala	José Antonio Rodríguez Sala	José|Antonio	Rodríguez|Sala	-	-	2021-05-18/2021-05-18	PSOE[-/-]	-	M	1965-10-20	Beas de Granada (Granada)	-	-	-	-	-	-
ES	JoséArturoAliagaLópez	José Arturo Aliaga López	José|Arturo	Aliaga|López	-	-	2022-09-13/2022-09-13	-	-	M	1955-10-12	Jaulín (Zaragoza)	-	-	-	-	-	-
ES	JoséCanoFuster	José Cano Fuster	José	Cano|Fuster	-	-	2017-06-21/2018-04-10	Cs[-/-]	-	M	1979-04-29	-	-	-	-	-	-	-
ES	JoséCarlosDuránPeralta	José Carlos Durán Peralta	José|Carlos	Durán|Peralta	-	-	2021-12-02/2023-02-07	PSOE[-/-]	-	M	-	-	-	-	-	-	-	-
ES	JoséCarlosDíazRodríguez	José Carlos Díaz Rodríguez	José|Carlos	Díaz|Rodríguez	-	-	2022-03-29/2022-06-28	PSOE[-/-]	-	M	-	-	-	-	-	-	-	-
ES	JoséCruzPérezLapazarán	José Cruz Pérez Lapazarán	José|Cruz	Pérez|Lapazarán	-	-	2015-03-24/2015-09-15	PP[-/-]	-	M	1948-11-04	Madrid	-	-	-	-	-	-
ES	JoséDavidCarracedoVerde	José David Carracedo Verde	José|David	Carracedo|Verde	-	-	2017-05-17/2018-11-20	UP[-/-]	-	M	1970-04-20	-	-	-	-	-	-	-
ES	JoséEnriqueFernándezDeMoyaRomero	José Enrique Fernández De Moya Romero	José|Enrique	Fernández|De|Moya|Romero	-	-	2016-04-12/2016-10-20	PP[-/-]	-	M	1969-04-17	-	-	-	-	-	-	-
ES	JoséEnriqueSerranoMartínez	José Enrique Serrano Martínez	José|Enrique	Serrano|Martínez	-	-	2015-01-21/2022-11-22	PSOE[-/-]	-	M	1949-07-25	Madrid	-	-	-	-	-	-
ES	JoséFranciscoDuqueMorán	José Francisco Duque Morán	José|Francisco	Duque|Morán	-	-	2023-02-21/2023-02-21	PSOE[-/-]	-	M	1965-03-11	-	-	-	-	-	-	-
ES	JoséGuiraoCabrera	José Guirao Cabrera	José	Guirao|Cabrera	-	2018-06-14/2020-01-13	2018-12-19/2019-02-21	PSOE[-/-]	-	M	1959-06-09	Pulpí (Almería)	-	-	-	-	-	-
ES	JoséIgnacioEchánizSalgado	José Ignacio Echániz Salgado	José|Ignacio	Echániz|Salgado	-	-	2016-03-15/2022-03-31	PP[-/-]	-	M	1963-09-14	-	-	-	-	-	-	-
ES	JoséIgnacioLlorensTorres	José Ignacio Llorens Torres	José|Ignacio	Llorens|Torres	-	-	2017-02-21/2018-10-16	PP[-/-]	-	M	1943-05-16	-	-	-	-	-	-	-
ES	JoséIgnacioPrendesPrendes	José Ignacio Prendes Prendes	José|Ignacio	Prendes|Prendes	-	-	2016-01-13/2019-09-17	Cs[-/-]	-	M	1965-02-22	Gijón (Asturias)	-	-	-	-	-	-
ES	JoséIgnacioRomaníCantera	José Ignacio Romaní Cantera	José|Ignacio	Romaní|Cantera	-	-	2019-02-26/2022-08-25	PP[-/-]	-	M	1971-07-12	-	-	-	-	-	-	-
ES	JoséIgnacioSánchezAmor	José Ignacio Sánchez Amor	José|Ignacio	Sánchez|Amor	-	-	2015-02-11/2018-05-23	PSOE[-/-]	-	M	1960-05-15	Cáceres	-	-	-	-	-	-
ES	JoséIgnacioWertOrtega	José Ignacio Wert Ortega	José|Ignacio	Wert|Ortega	-	2011-12-22/2015-06-26	2015-02-11/2015-06-24	PP[-/-]	-	M	-	-	-	-	-	-	-	-
ES	JoséJaimeAlonsoDíazGuerra	José Jaime Alonso Díaz-Guerra	José|Jaime	Alonso|Díaz-Guerra	-	-	2017-03-08/2018-11-22	PP[-/-]	-	M	1974-06-09	-	-	-	-	-	-	-
ES	JoséJavierLasarteIribarren	José Javier Lasarte Iribarren	José|Javier	Lasarte|Iribarren	-	-	2016-04-12/2018-12-18	PSE-EE-PSOE[-/-]	-	M	1961-12-06	Miranda de Ebro (Burgos)	-	-	-	-	-	-
ES	JoséJuanDíazTrillo	José Juan Díaz Trillo	José|Juan	Díaz|Trillo	-	-	2016-12-21/2019-02-21	PSOE[-/-]	-	M	1958-04-24	-	-	-	-	-	-	-
ES	JoséLosadaFernández	José Losada Fernández	José	Losada|Fernández	-	-	2020-02-04/2020-02-04	PSOE[-/-]	-	M	1966-03-06	Hagen-Haspe (Alemania)	-	-	-	-	-	-
ES	JoséLuisAcevesGalindo	José Luis Aceves Galindo	José|Luis	Aceves|Galindo	-	-	2020-09-08/2022-11-21	PSOE[-/-]	-	M	1970-05-21	-	-	-	-	-	-	-
ES	JoséLuisBuenoPinto	José Luis Bueno Pinto	José|Luis	Bueno|Pinto	-	-	2022-06-30/2023-02-21	UP[-/-]	-	M	1985-11-19	Cádiz	-	-	-	-	-	-
ES	JoséLuisCentellaGómez	José Luis Centella Gómez	José|Luis	Centella|Gómez	-	-	2015-01-20/2015-10-13	IZQ-PLU[-/-]	-	M	1958-07-31	-	-	-	-	-	-	-
ES	JoséLuisEscriváBelmonte	José Luis Escrivá Belmonte	José|Luis	Escrivá|Belmonte	-	2020-01-13/-	2020-02-04/2023-02-08	-	-	M	1960-12-05	Albacete	-	-	-	-	-	-
ES	JoséLuisMartínezGonzález	José Luis Martínez González	José|Luis	Martínez|González	-	-	2016-11-30/2019-02-26	Cs[-/-]	-	M	1964-11-09	-	-	-	-	-	-	-
ES	JoséLuisRamosRodríguez	José Luis Ramos Rodríguez	José|Luis	Ramos|Rodríguez	-	-	2020-11-30/2022-11-22	PSOE[-/-]	-	M	1970-07-07	-	-	-	-	-	-	-
ES	JoséLuisÁbalosMeco	José Luis Ábalos Meco	José|Luis	Ábalos|Meco	-	2018-06-07/2020-01-13|2020-01-13/2021-07-12	2018-06-27/2021-06-23	PSOE[-/-]	-	M	1959-12-09	-	-	-	-	-	-	-
ES	JoséLópezGarrido	José López Garrido	José	López|Garrido	-	-	2015-03-11/2015-06-11	PP[-/-]	-	M	1961-06-09	Villagarcía de Arosa (Pontevedra)	-	-	-	-	-	-
ES	JoséManuelAlbaresBueno	José Manuel Albares Bueno	José|Manuel	Albares|Bueno	-	2021-07-12/-	2021-09-29/2022-12-14	-	-	M	1972-03-22	Madrid	-	-	-	-	-	-
ES	JoséManuelFrancoPardo	José Manuel Franco Pardo	José|Manuel	Franco|Pardo	-	-	2019-09-17/2019-09-17	PSOE[-/-]	-	M	1957-09-08	Puebla de Brollón (Lugo)	-	-	-	-	-	-
ES	JoséManuelGarcíaMargallo	José Manuel García-Margallo	José|Manuel	García-Margallo	-	2011-12-22/2016-11-04	-	-	-	-	-	-	-	-	-	-	-	-
ES	JoséManuelGarcíaMargalloMarfil	José Manuel García-Margallo Marfil	José|Manuel	García-Margallo|Marfil	-	-	2016-03-02/2016-03-02	PP[-/-]	-	M	1944-08-13	Madrid	-	-	-	-	-	-
ES	JoséManuelGarcíaMargalloyMarfil	José Manuel García-Margallo y Marfil	José|Manuel	García-Margallo|y|Marfil	-	-	2015-04-22/2015-10-14	PP[-/-]	-	M	-	-	-	-	-	-	-	-
ES	JoséManuelGirelaDelaFuente	José Manuel Girela De la Fuente	José|Manuel	Girela|De|la|Fuente	-	-	2015-03-10/2015-03-10	PSOE[-/-]	-	M	1976-11-08	-	-	-	-	-	-	-
ES	JoséManuelRodríguezUribes	José Manuel Rodríguez Uribes	José|Manuel	Rodríguez|Uribes	-	2020-01-13/2021-07-12	2020-05-20/2021-04-21	PSOE[-/-]	-	M	1968-10-09	Valencia/València	-	-	-	-	-	-
ES	JoséManuelSoriaLópez	José Manuel Soria López	José|Manuel	Soria|López	-	2011-12-22/2016-04-15	2015-02-11/2015-10-21	PP[-/-]	-	M	1958-01-05	Las Palmas de Gran Canaria	-	-	-	-	-	-
ES	JoséManuelVillegasPérez	José Manuel Villegas Pérez	José|Manuel	Villegas|Pérez	-	-	2016-03-15/2018-11-14	Cs[-/-]	-	M	1968-07-03	-	-	-	-	-	-	-
ES	JoséMartínezOlmos	José Martínez Olmos	José	Martínez|Olmos	-	-	2015-01-21/2015-10-14	PSOE[-/-]	-	M	1958-12-03	-	-	-	-	-	-	-
ES	JoséMaríaBarredaFontes	José María Barreda Fontes	José|María	Barreda|Fontes	-	-	2015-07-16/2015-07-16	PSOE[-/-]	-	M	1953-02-04	-	-	-	-	-	-	-
ES	JoséMaríaBarriosTejero	José María Barrios Tejero	José|María	Barrios|Tejero	-	-	2018-02-13/2018-02-13	PP[-/-]	-	M	1962-04-22	-	-	-	-	-	-	-
ES	JoséMaríaBeneytoPérez	José María Beneyto Pérez	José|María	Beneyto|Pérez	-	-	2015-02-12/2015-10-01	PP[-/-]	-	M	1956-10-24	Valencia	-	-	-	-	-	-
ES	JoséMaríaChiquilloBarber	José María Chiquillo Barber	José|María	Chiquillo|Barber	-	-	2017-05-17/2017-11-22	PP[-/-]	-	M	1964-11-24	-	-	-	-	-	-	-
ES	JoséMaríaEspejoSaavedraConesa	José María Espejo-Saavedra Conesa	José|María	Espejo-Saavedra|Conesa	-	-	2020-02-11/2023-02-14	Cs[-/-]	-	M	1976-07-20	-	-	-	-	-	-	-
ES	JoséMaríaFerraTerrasa	José María Ferra Terrasa	José|María	Ferra|Terrasa	-	-	-	-	-	M	-	-	-	-	-	-	-	-
ES	JoséMaríaFigaredoÁlvarezSala	José María Figaredo Álvarez-Sala	José|María	Figaredo|Álvarez-Sala	-	-	2020-02-04/2023-02-21	Vox[-/-]	-	M	1988-09-26	Gijón	-	-	-	-	-	-
ES	JoséMaríaGarcíaUrbano	José María García Urbano	José|María	García|Urbano	-	-	2016-04-13/2016-04-13	PP[-/-]	-	M	1961-01-20	-	-	-	-	-	-	-
ES	JoséMaríaMazónRamos	José María Mazón Ramos	José|María	Mazón|Ramos	-	-	2019-07-23/2023-02-22	PRC[-/-]	-	M	1951-07-23	-	-	-	-	-	-	-
ES	JoséMaríaSánchezGarcía	José María Sánchez García	José|María	Sánchez|García	-	-	2020-02-11/2023-02-14	Vox[-/-]	-	M	1963-03-11	Madrid	-	-	-	-	-	-
ES	JoséMiguelCamachoSánchez	José Miguel Camacho Sánchez	José|Miguel	Camacho|Sánchez	-	-	2017-02-22/2018-07-04	PSOE[-/-]	-	M	1959-05-27	Pesquera (Cantabria)	-	-	-	-	-	-
ES	JoséMiguelCastilloCalvín	José Miguel Castillo Calvín	José|Miguel	Castillo|Calvín	-	-	2015-02-10/2015-10-13	PP[-/-]	-	M	1966-07-27	-	-	-	-	-	-	-
ES	JoséMiguelRuanoLeón	José Miguel Ruano León	José|Miguel	Ruano|León	-	-	-	-	-	M	-	-	-	-	-	-	-	-
ES	JoséMiñones	José Miñones	José	Miñones	-	2023-03-28/-	-	-	-	-	-	-	-	-	-	-	-	-
ES	JoséOrtizGalván	José Ortiz Galván	José	Ortiz|Galván	-	-	2020-06-10/2023-02-15	PP[-/-]	-	M	1983-11-16	-	-	-	-	-	-	-
ES	JoséRamírezDelRío	José Ramírez Del Río	José	Ramírez|Del|Río	-	-	2020-12-02/2022-11-23	Vox[-/-]	-	M	1973-02-10	Madrid	-	-	-	-	-	-
ES	JoséRamónGarcíaCañal	José Ramón García Cañal	José|Ramón	García|Cañal	-	-	2017-12-13/2018-09-25	PP-Foro[-/-]	-	M	1957-07-21	Oviedo (Asturias)	-	-	-	-	-	-
ES	JoséRamónGarcíaHernández	José Ramón García Hernández	José|Ramón	García|Hernández	-	-	2015-05-12/2019-02-19	PP[-/-]	-	M	1971-07-05	Avila	-	-	-	-	-	-
ES	JoséRamónOrtegaDomínguez	José Ramón Ortega Domínguez	José|Ramón	Ortega|Domínguez	-	-	2020-02-25/2022-02-01	PSOE[-/-]	-	M	1979-05-25	-	-	-	-	-	-	-
ES	JoséSeguraClavell	José Segura Clavell	José	Segura|Clavell	-	-	2015-02-11/2015-03-12	PSOE[-/-]	-	M	1944-07-04	Barcelona	-	-	-	-	-	-
ES	JoséVicenteMaríBosó	José Vicente Marí Bosó	José|Vicente	Marí|Bosó	-	-	2016-10-04/2019-02-28	PP[-/-]	-	M	1970-07-23	-	-	-	-	-	-	-
ES	JoséZaragozaAlonso	José Zaragoza Alonso	José	Zaragoza|Alonso	-	-	2017-09-20/2023-02-08	PSC-PSOE[-/-]	-	M	1961-09-12	Molins de Rei	-	-	-	-	-	-
ES	JoséÁngelAlonsoPérez	José Ángel Alonso Pérez	José|Ángel	Alonso|Pérez	-	-	2020-09-16/2022-11-23	PP[-/-]	-	M	1993-02-22	-	-	-	-	-	-	-
ES	JuanAntonioCallejasCano	Juan Antonio Callejas Cano	Juan|Antonio	Callejas|Cano	-	-	2021-06-15/2023-02-14	PP[-/-]	-	M	1974-10-24	Ciudad Real	-	-	-	-	-	-
ES	JuanAntonioDelgadoRamos	Juan Antonio Delgado Ramos	Juan|Antonio	Delgado|Ramos	-	-	2017-02-14/2022-03-29	UP[-/-]	-	M	1971-03-18	-	-	-	-	-	-	-
ES	JuanAntonioLópezDeUraldeGarmendia	Juan Antonio López De Uralde Garmendia	Juan|Antonio	López|De|Uralde|Garmendia	-	-	2016-10-04/2023-02-15	UP[-/-]	-	M	1963-09-08	-	-	-	-	-	-	-
ES	JuanBernardoFuentesCurbelo	Juan Bernardo Fuentes Curbelo	Juan|Bernardo	Fuentes|Curbelo	-	-	2020-02-04/2022-02-24	PSOE[-/-]	-	M	1962-04-22	-	-	-	-	-	-	-
ES	JuanBertomeuBertomeu	Juan Bertomeu Bertomeu	Juan	Bertomeu|Bertomeu	-	-	2015-03-26/2015-03-26	PP[-/-]	-	M	1954-09-18	-	-	-	-	-	-	-
ES	JuanBravoBaena	Juan Bravo Baena	Juan	Bravo|Baena	-	-	2016-11-23/2018-12-13	PP[-/-]	-	M	1974-03-24	-	-	-	-	-	-	-
ES	JuanCarlosCampoMoreno	Juan Carlos Campo Moreno	Juan|Carlos	Campo|Moreno	-	2020-01-13/2021-07-12	2016-03-15/2021-06-23	PSOE[-/-]	-	M	1961-10-17	-	-	-	-	-	-	-
ES	JuanCarlosCorcueraPlaza	Juan Carlos Corcuera Plaza	Juan|Carlos	Corcuera|Plaza	-	-	2015-04-16/2015-06-11	PSC-PSOE[-/-]	-	M	1969-09-08	Sabadell (Barcelona)	-	-	-	-	-	-
ES	JuanCarlosGirautaVidal	Juan Carlos Girauta Vidal	Juan|Carlos	Girauta|Vidal	-	-	2016-03-04/2019-02-27	Cs[-/-]	-	M	1961-03-12	-	-	-	-	-	-	-
ES	JuanCarlosGrauReinés	Juan Carlos Grau Reinés	Juan|Carlos	Grau|Reinés	-	-	2015-05-13/2015-09-30	PP[-/-]	-	M	1959-01-31	-	-	-	-	-	-	-
ES	JuanCarlosSeguraJust	Juan Carlos Segura Just	Juan|Carlos	Segura|Just	-	-	2021-03-16/2021-09-22	Vox[-/-]	-	M	1960-04-25	Barcelona	-	-	-	-	-	-
ES	JuanCarlosVeraPró	Juan Carlos Vera Pró	Juan|Carlos	Vera|Pró	-	-	2016-10-18/2016-10-18	PP[-/-]	-	M	1955-01-16	-	-	-	-	-	-	-
ES	JuanCuatrecasasAsua	Juan Cuatrecasas Asua	Juan	Cuatrecasas|Asua	-	-	2021-05-11/2022-11-29	PSOE[-/-]	-	M	1965-05-07	Bilbao	-	-	-	-	-	-
ES	JuanDeDiosRuanoGómez	Juan De Dios Ruano Gómez	Juan|De|Dios	Ruano|Gómez	-	-	2015-05-14/2015-05-14	PP[-/-]	-	M	1964-03-04	Cuevas de San Marcos (Málaga)	-	-	-	-	-	-
ES	JuanDiegoRequenaRuiz	Juan Diego Requena Ruiz	Juan|Diego	Requena|Ruiz	-	-	2020-07-15/2023-02-15	PP[-/-]	-	M	1980-11-24	Santiesteban del Puerto	-	-	-	-	-	-
ES	JuanIgnacioLópezBasValero	Juan Ignacio López-Bas Valero	Juan|Ignacio	López-Bas|Valero	-	-	2021-04-13/2023-02-15	Cs[-/-]	-	M	1969-12-17	Orihuela (Alicante)	-	-	-	-	-	-
ES	JuanIgnacioZoidoÁlvarez	Juan Ignacio Zoido Álvarez	Juan|Ignacio	Zoido|Álvarez	-	2016-11-04/2018-06-07	2016-04-19/2018-05-30	PP[-/-]	-	M	1957-01-21	Montellano (Sevilla)	-	-	-	-	-	-
ES	JuanJiménezTortosa	Juan Jiménez Tortosa	Juan	Jiménez|Tortosa	-	-	2017-11-14/2018-09-11	PSOE[-/-]	-	M	1958-03-08	-	-	-	-	-	-	-
ES	JuanJoséAizcorbeTorra	Juan José Aizcorbe Torra	Juan|José	Aizcorbe|Torra	-	-	2020-02-20/2023-02-22	Vox[-/-]	-	M	1959-07-09	-	-	-	-	-	-	-
ES	JuanJoséMataríSáez	Juan José Matarí Sáez	Juan|José	Matarí|Sáez	-	-	2015-01-20/2021-03-24	PP[-/-]	-	M	1959-12-24	Almería	-	-	-	-	-	-
ES	JuanJoséMolinaGallardo	Juan José Molina Gallardo	Juan|José	Molina|Gallardo	-	-	-	Cs[-/-]	-	M	-	-	-	-	-	-	-	-
ES	JuanLuisGordoPérez	Juan Luis Gordo Pérez	Juan|Luis	Gordo|Pérez	-	-	2015-02-11/2019-02-28	PSOE[-/-]	-	M	1959-03-22	-	-	-	-	-	-	-
ES	JuanLuisPedreñoMolina	Juan Luis Pedreño Molina	Juan|Luis	Pedreño|Molina	-	-	2020-02-11/2022-09-13	PP[-/-]	-	M	1969-01-24	-	-	-	-	-	-	-
ES	JuanLuisSotoBurillo	Juan Luis Soto Burillo	Juan|Luis	Soto|Burillo	-	-	2021-04-13/2022-11-23	PSOE[-/-]	-	M	-	-	-	-	-	-	-	-
ES	JuanLuisSteegmannOlmedillas	Juan Luis Steegmann Olmedillas	Juan|Luis	Steegmann|Olmedillas	-	-	2020-04-15/2023-02-21	Vox[-/-]	-	M	1955-07-08	Madrid	-	-	-	-	-	-
ES	JuanManuelAlbendeaPabón	Juan Manuel Albendea Pabón	Juan|Manuel	Albendea|Pabón	-	-	2015-09-16/2015-09-16	PP[-/-]	-	M	1937-06-08	-	-	-	-	-	-	-
ES	JuanManuelConstenlaCarbón	Juan Manuel Constenla Carbón	Juan|Manuel	Constenla|Carbón	-	-	2021-02-02/2021-11-30	PP[-/-]	-	M	1964-06-24	Estrada (Pontevedra)	-	-	-	-	-	-
ES	JuanManuelDelOlmoIbáñez	Juan Manuel Del Olmo Ibáñez	Juan|Manuel	Del|Olmo|Ibáñez	-	-	2016-11-29/2016-11-29	UP[-/-]	-	M	1982-03-15	-	-	-	-	-	-	-
ES	JuanManuelJuncalRodríguez	Juan Manuel Juncal Rodríguez	Juan|Manuel	Juncal|Rodríguez	-	-	2017-03-16/2019-02-26	PP[-/-]	-	M	1958-06-02	-	-	-	-	-	-	-
ES	JuanManuelLafuenteMir	Juan Manuel Lafuente Mir	Juan|Manuel	Lafuente|Mir	-	-	2019-02-19/2021-04-13	PP[-/-]	-	M	1963-01-01	Mahón	-	-	-	-	-	-
ES	JuanMoscosoDelPradoHernández	Juan Moscoso Del Prado Hernández	Juan	Moscoso|Del|Prado|Hernández	-	-	2015-03-12/2015-10-14	PSOE[-/-]	-	M	1966-07-05	Pamplona	-	-	-	-	-	-
ES	JuanPedroYllanesSuárez	Juan Pedro Yllanes Suárez	Juan|Pedro	Yllanes|Suárez	-	-	2016-04-19/2019-02-28	UPM[-/-]	-	M	1960-01-12	-	-	-	-	-	-	-
ES	JuanVicentePérezAras	Juan Vicente Pérez Aras	Juan|Vicente	Pérez|Aras	-	-	2015-01-20/2019-02-19	PP[-/-]	-	M	1963-11-13	Benisanó (Valencia/València)	-	-	-	-	-	-
ES	JuanaAmaliaRodríguezHernández	Juana Amalia Rodríguez Hernández	Juana|Amalia	Rodríguez|Hernández	-	-	2017-09-27/2019-09-18	PSOE[-/-]	-	F	1955-06-24	-	-	-	-	-	-	-
ES	JuliDalmauDeMata	Juli Dalmau De Mata	Juli	Dalmau|De|Mata	-	-	-	-	-	M	-	-	-	-	-	-	-	-
ES	JulioDelValleDeIscar	Julio Del Valle De Iscar	Julio	Del|Valle|De|Iscar	-	-	2020-02-18/2022-02-01	PSOE[-/-]	-	M	1972-07-02	-	-	-	-	-	-	-
ES	JulioJesúsDíazRobledo	Julio Jesús Díaz Robledo	Julio|Jesús	Díaz|Robledo	-	-	-	-	-	M	1974-01-06	-	-	-	-	-	-	-
ES	JulioLleonartCrespo	Julio Lleonart Crespo	Julio	Lleonart|Crespo	-	-	2015-04-16/2015-10-20	UPyD[-/-]	-	M	1979-06-10	-	-	-	-	-	-	-
ES	JulioNavalpotroGómez	Julio Navalpotro Gómez	Julio	Navalpotro|Gómez	-	-	2020-02-25/2021-09-30	PSOE[-/-]	-	M	1971-10-25	Madrid	-	-	-	-	-	-
ES	JulioUtrillaCano	Julio Utrilla Cano	Julio	Utrilla|Cano	-	-	2020-02-26/2022-08-25	Vox[-/-]	-	M	1967-03-05	Madrid	-	-	-	-	-	-
ES	JulioVillarrubiaMediavilla	Julio Villarrubia Mediavilla	Julio	Villarrubia|Mediavilla	-	-	2015-01-21/2015-01-21	PSOE[-/-]	-	M	-	-	-	-	-	-	-	-
ES	JuliánLópezMilla	Julián López Milla	Julián	López|Milla	-	-	2016-04-05/2017-10-19	PSOE[-/-]	-	M	1971-05-11	Almansa (Albacete)	-	-	-	-	-	-
ES	KissyChandiramaniRamesh	Kissy Chandiramani Ramesh	Kissy	Chandiramani|Ramesh	-	-	2019-02-12/2019-02-12	PP[-/-]	-	F	1979-03-08	-	-	-	-	-	-	-
ES	KoldoMartínezUrionabarrenetxea	Koldo Martínez Urionabarrenetxea	Koldo	Martínez|Urionabarrenetxea	-	-	-	-	-	M	1953-02-25	Escoriaza (Guipúzcoa)	-	-	-	-	-	-
ES	LaiaCañigueralOlivé	Laia Cañigueral Olivé	Laia	Cañigueral|Olivé	-	-	2019-09-10/2019-09-10	ERC-S[-/-]	-	F	1981-03-11	-	-	-	-	-	-	-
ES	LaiaOrtizCastellví	Laia Ortiz Castellví	Laia	Ortiz|Castellví	-	-	2015-02-10/2015-03-12	ICV[-/-]	-	F	1949-08-20	La Barceloneta	-	-	-	-	-	-
ES	LauraBerjaVega	Laura Berja Vega	Laura	Berja|Vega	-	-	2020-06-16/2023-02-16	PSOE[-/-]	-	F	1986-07-05	-	-	-	-	-	-	-
ES	LauraBorràsCastanyer	Laura Borràs Castanyer	Laura	Borràs|Castanyer	-	-	2019-07-23/2022-02-22	JxCat-Junts[-/-]	-	F	1970-10-05	Barcelona	-	-	-	-	-	-
ES	LauraCarmenSearaSobrado	Laura Carmen Seara Sobrado	Laura|Carmen	Seara|Sobrado	-	-	2015-06-17/2015-07-08	PSOE[-/-]	-	F	1975-04-20	Allariz (Ourense)	-	-	-	-	-	-
ES	LauraLópezDomínguez	Laura López Domínguez	Laura	López|Domínguez	-	-	2020-02-18/2023-02-07	ECP-GeC[-/-]	-	F	1983-10-30	-	-	-	-	-	-	-
ES	LeireIglesiasSantiago	Leire Iglesias Santiago	Leire	Iglesias|Santiago	-	-	2015-02-18/2015-07-08	PSOE[-/-]	-	F	1978-05-26	-	-	-	-	-	-	-
ES	LeopoldoBarredaDeLosRíos	Leopoldo Barreda De Los Ríos	Leopoldo	Barreda|De|Los|Ríos	-	-	2015-01-21/2018-12-18	PP[-/-]	-	M	1960-05-15	Bilbao	-	-	-	-	-	-
ES	LlanosDeLunaTobarra	Llanos De Luna Tobarra	Llanos	De|Luna|Tobarra	-	-	2020-02-04/2022-11-21	PP[-/-]	-	F	1960-03-03	-	-	-	-	-	-	-
ES	LolyDeJuanMiguel	Loly De Juan Miguel	Loly	De|Juan|Miguel	-	-	2015-09-14/2015-09-14	-	-	F	-	-	-	-	-	-	-	-
ES	LorieLorie	Lorie Lorie	Lorie	Lorie	-	-	-	-	-	U	-	-	-	-	-	-	-	-
ES	LourdesCiuróiBuldó	Lourdes Ciuró i Buldó	Lourdes	Ciuró|i|Buldó	-	-	2015-04-14/2018-12-20	CDC[2016-04-19/2018-12-20]|CiU[2015-04-14/2015-10-14]	-	F	1971-06-03	Reus.	-	-	-	-	-	-
ES	LourdesMuñozSantamaría	Lourdes Muñoz Santamaría	Lourdes	Muñoz|Santamaría	-	-	2015-01-21/2015-07-16	PSC-PSOE[-/-]	-	F	1969-12-15	Barcelona	-	-	-	-	-	-
ES	LourdesMéndezMonasterio	Lourdes Méndez Monasterio	Lourdes	Méndez|Monasterio	-	-	2019-09-10/2023-02-16	Vox[-/-]	-	F	1957-02-11	-	-	-	-	-	-	-
