Country	orgType	orgID	AbbrName	FullName	From	To	Orientation-LR	Wikipedia	CHES-ID	CHES-Name
UA	politicalParty	pp.Right	ПС	Політична партія "Правий сектор"	2014-03-22	-	праві — праворадикали	https://en.wikipedia.org/wiki/Right_Sector	-	-
UA	politicalParty	pp.Volia	Воля	Політична партія "Воля"	2014-06-21	-	центристи	https://en.wikipedia.org/wiki/Liberty_(political_party)	-	-
UA	politicalParty	pp.Trud	ТПУ	Трудова партія України	1999-06-19	2009-11-28	лівоцентристи	https://en.wikipedia.org/wiki/Labour_Ukraine	-	-
UA	politicalParty	pp.Sylna	СУ	Партія "Сильна Україна"	2009-11-28	-	центристи	https://en.wikipedia.org/wiki/Strong_Ukraine	-	-
UA	politicalParty	pp.Zastrup	Заступ	Всеукраїнське аграрне об’єднання «Заступ»	2011-05-04	-	центристи	https://en.wikipedia.org/wiki/Spade_(political_party)	-	-
UA	politicalParty	pp.Sea	УМП	Українська морська партія	2001-03-27	-	центристи	-	-	-
UA	politicalParty	pp.Unity	Єдність	Українська партія "Єдність"	2000-02-04	2020-09-21	центристи — правоцентристи	https://en.wikipedia.org/wiki/Unity_of_Oleksandr_Omelchenko	-	-
UA	politicalParty	pp.UnityOO	ЄОО	Єдність Олександра Омельченка	2020-09-22	-	центристи — правоцентристи	https://en.wikipedia.org/wiki/Unity_of_Oleksandr_Omelchenko	-	-
UA	politicalParty	pp.Ukrop	УКРОП	Політична партія «Українське об'єднання патріотів — УКРОП»	2014-09-25	2020-05-20	синкретична політика	https://en.wikipedia.org/wiki/UKROP	-	-
UA	politicalParty	pp.UC	ЄдЦ	Політична партія "Єдиний центр"	1999-09-24	2020-06-30	центристи	https://uk.wikipedia.org/wiki/Команда_Андрія_Балоги	-	-
UA	politicalParty	pp.Baloha	Балога	Політична партія "Команда Андрія Балоги"	2020-07-01	-	центристи	https://en.wikipedia.org/wiki/Andriy_Baloha%27s_Team	-	-
UA	politicalParty	pp.Kray	Край	Політична партія «Наш край»	2011-08-23	-	лівоцентристи	https://en.wikipedia.org/wiki/Our_Land_(Ukraine)	-	-
UA	politicalParty	pp.dpuds	бДемБлок	Виборчий блок політичних партій "Демократична партія України – партія "Демократичний союз"	2001-12-22	2006-05-24	правоцентристи	https://en.wikipedia.org/wiki/Democratic_Party_of_Ukraine	-	-
UA	politicalParty	pp.zaedu	бЗаЄдУ	Виборчий блок політичних партій "За Єдину Україну!"	2001-12-15	2006-05-24	центристи	https://en.wikipedia.org/wiki/For_United_Ukraine!	-	-
UA	politicalParty	pp.byut	бБЮТ	Виборчий блок політичних партій "Виборчий блок Юлії Тимошенко"	2002-05-14	2012-12-15	універсальні партії	https://en.wikipedia.org/wiki/Yulia_Tymoshenko_Bloc	-	-
UA	politicalParty	pp.nu06	бНУ06	Блок "НАША УКРАЇНА": Політична партія "Народний Союз Наша Україна", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія "Собор", Партія Християнсько-Дем.Союз	2006-05-25	2007-11-23	правоцентристи	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-	-
UA	politicalParty	pp.nu02	бНУ02	Виборчий блок політичних партій "Блок Віктора Ющенка "Наша Україна"	2002-05-14	2006-05-25	правоцентристи	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-	-
UA	politicalParty	pp.nuns	бНУНС	Наша Україна — Народна самооборона	2007-11-23	2012-12-15	правоцентристи	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-	-
UA	politicalParty	pp.bl	бЛитвин	"Блок Литвина" (Народна Партія, Трудова партія України)	2007-11-23	2012-12-15	центристи	https://en.wikipedia.org/wiki/Lytvyn_Bloc	-	-
UA	politicalParty	pp.zm	ПЗМ	Партія "За майбутнє"	2020-05-20	-	правоцентристи	https://en.wikipedia.org/wiki/For_the_Future_(political_party)	-	-
UA	politicalParty	pp.Vdr	Відродження	Партія «Відродження»	2004-06-15	-	центристи	https://en.wikipedia.org/wiki/Revival_(Ukraine)	-	-
UA	politicalParty	pp.NDP	НДП	Народно-демократична партія	1996-02-24	-	центристи — лівоцентристи	https://en.wikipedia.org/wiki/People%27s_Democratic_Party_(Ukraine)	-	-
UA	politicalParty	pp.CP	Позиція	Громадянська позиція	2005-03-24	-	центристи	https://en.wikipedia.org/wiki/Civil_Position	-	-
UA	politicalParty	pp.Justice	Справедливість	Партія "Справедливість"	2000-04-08	-	лівоцентристи	https://en.wikipedia.org/wiki/Justice_Party_(Ukraine)	-	-
UA	politicalParty	pp.pzy	ПЗВ	Партія захисників Вітчизни	1997-07-07	2020-02-20	правоцентристи	https://en.wikipedia.org/wiki/Motherland_Defenders_Party	-	-
UA	politicalParty	pp.pora	ПОРА	Громадянська партія "ПОРА"	2005-03-23	2020-02-20	правоцентристи	https://uk.wikipedia.org/wiki/%D0%9F%D0%BE%D1%80%D0%B0_(%D0%BF%D0%B0%D1%80%D1%82%D1%96%D1%8F)	-	-
UA	politicalParty	pp.epu	ЄПУ	Європейська партія України	2006-08-03	-	центристи	https://en.wikipedia.org/wiki/European_Party_of_Ukraine	-	-
UA	politicalParty	pp.xds	ХДС	Християнсько-демократичний союз	1997-02-08	2020-02-20	правоцентристи	https://en.wikipedia.org/wiki/Christian_Democratic_Union_(Ukraine)	-	-
UA	politicalParty	pp.sobor02	Собор02	Українська республіканська партія "Собор"	2002-04-21	2011-12-02	правоцентристи	https://en.wikipedia.org/wiki/Republican_Platform	-	-
UA	politicalParty	pp.sobor11	Собор11	Українська платформа "Собор"	2011-12-03	2015-03-27	правоцентристи	https://en.wikipedia.org/wiki/Republican_Platform	-	-
UA	politicalParty	pp.resplat	РесПлат	Республіканська платформа	2015-03-28	-	правоцентристи	https://en.wikipedia.org/wiki/Republican_Platform	-	-
UA	politicalParty	pp.lpu	ЛПУ	Ліберальна партія України	1991-10-10	-	центристи	https://en.wikipedia.org/wiki/Liberal_Party_of_Ukraine	-	-
UA	politicalParty	pp.rxp	РХП	Республіканська християнська партія	1997-05-01	-	правоцентристи	https://en.wikipedia.org/wiki/Republican_Christian_Party	-	-
UA	politicalParty	pp.solid	Солідарність	Партія «Солідарність»	2001-03-22	2013-12-30	правоцентристи	https://en.wikipedia.org/wiki/European_Solidarity	-	-
UA	politicalParty	pp.youth	Молодь	Молодіжна партія України	1999-09-03	-	центристи	https://en.wikipedia.org/wiki/Youth_Party_of_Ukraine	-	-
UA	parliamentaryGroup	gr.ppu-pwill	гПППУ-ВоляН	Група Промисловців і підприємців - Воля народу	2005-01-21	2005-02-03	центристи	-	-	-
UA	parliamentaryGroup	gr.pwill	гВоляН05	Група "Воля народу" 05	2005-02-03	2005-03-25	центристи	-	-	-
UA	parliamentaryGroup	gr.demi	гДемІ	Група "Демократичні ініціативи"	2002-06-20	2005-09-07	центристи	https://uk.wikipedia.org/wiki/%D0%94%D0%B5%D0%BF%D1%83%D1%82%D0%B0%D1%82%D1%81%D1%8C%D0%BA%D0%B0_%D0%B3%D1%80%D1%83%D0%BF%D0%B0_%C2%AB%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%BD%D1%96_%D1%96%D0%BD%D1%96%D1%86%D1%96%D0%B0%D1%82%D0%B8%D0%B2%D0%B8%C2%BB	-	-
UA	parliamentaryGroup	gr.narod	гНародовладдя	Група "Народовладдя"	2002-06-20	2004-05-14	центристи	-	-	-
UA	parliamentaryGroup	gr.demi-narod	гДемІ-Народовладдя	Група "Демократичні ініціативи Народовладдя"	2004-05-14	2004-09-22	центристи	-	-	-
UA	parliamentaryGroup	fr.edup	фЄдУп	Фракція партії "Єдина Україна"	2004-09-22	2006-02-14	центристи	https://en.wikipedia.org/wiki/United_Ukraine	-	-
UA	parliamentaryGroup	fr.edu	фЄдУ	Фракція "Єдина Україна"	2002-05-15	2002-07-22	центристи	-	-	-
UA	parliamentaryGroup	gr.ech	гЄвВибір	Група "Європейський вибір"	2002-06-20	2003-11-20	центристи	-	-	-
UA	parliamentaryGroup	gr.pch	гНарВибір	Група "Народний вибір"	2002-07-05	2004-05-21	центристи	-	-	-
UA	parliamentaryGroup	gr.Soyuz	гСоюз	Група "Союз"	2004-05-21	2005-05-31	центристи	-	-	-
UA	parliamentaryGroup	gr.centre	гЦентр	Група "Центр"	2004-04-22	2005-03-18	центристи	-	-	-
UA	parliamentaryGroup	fr.ppu-Lab	фПППУ-ТУ	Фракція політичних партій Промисловців і підприємців України та "Трудова Україна"	2002-06-20	2004-04-21	центристи — лівоцентристи	-	-	-
UA	parliamentaryGroup	fr.NDP-ppu	фНДП-ПППУ	Фракція Народно-демократичної партії та Партії промисловців і підприємців України	2004-05-14	2004-12-23	центристи — лівоцентристи	-	-	-
UA	parliamentaryGroup	fr.Lab	фТУ	Фракція політичної партії "Трудова Україна"	2004-04-21	2004-12-23	лівоцентристи	https://en.wikipedia.org/wiki/Labour_Ukraine	-	-
UA	parliamentaryGroup	fr.NDP	фНДП	Фракція Народно-демократичної партії	2002-06-20	2004-12-23	центристи — лівоцентристи	https://en.wikipedia.org/wiki/People%27s_Democratic_Party_(Ukraine)	-	-
UA	parliamentaryGroup	fr.Lab-NDP	фТУ-НДП	Фракція "Трудова Україна" та Народно-демократичної партії	2004-12-23	2005-02-01	центристи — лівоцентристи	-	-	-
UA	parliamentaryGroup	fr.NDP-Resp	фНДП-Республіка	Фракція Народно-демократичної партії та групи "Республіка"	2005-02-01	2005-04-06	центристи — лівоцентристи	-	-	-
UA	parliamentaryGroup	fr.NDP-Lab	фНДП-ТУ	Фракція Народно-демократичної партії та політичної партії "Трудова Україна"	2005-09-09	2005-10-18	центристи — лівоцентристи	-	-	-
UA	parliamentaryGroup	gr.nbl	гНБЛ	Група Народного блоку Литвина	2005-11-04	2006-05-25	центристи	https://en.wikipedia.org/wiki/Lytvyn_Bloc	-	-
UA	parliamentaryGroup	fr.unp	фУНП	Фракція Української Народної Партії	2005-03-16	2006-05-25	правоцентристи	https://en.wikipedia.org/wiki/Ukrainian_People%27s_Party	-	-
UA	parliamentaryGroup	fr.sdpuo	фСДПУ(о)	Фракція Соціал-демократичної партії України (об’єднаної)	2002-05-14	2006-05-25	центристи — лівоцентристи	https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Ukraine_(united)	-	-
UA	parliamentaryGroup	fr.regU	фРегУ	Фракція Партії регіонів "Регіони України"	2002-06-20	2006-05-25	центристи	-	-	-
UA	parliamentaryGroup	fr.ppu	фПППУ	Фракція "Партії промисловців і підприємців України"	2005-03-25	2006-05-25	центристи	https://en.wikipedia.org/wiki/Party_of_Industrialists_and_Entrepreneurs_of_Ukraine	-	-
UA	parliamentaryGroup	gr.au	гАУ	Депутатська група аграрників України	2002-06-19	2002-06-20	центристи	-	-	-
UA	parliamentaryGroup	fr.au	фАУ	Фракція "Аграрники України"	2002-06-20	2002-10-22	центристи	-	-	-
UA	parliamentaryGroup	fr.apu	фАПУ	Фракція Аграрної партії	2002-10-22	2004-06-15	центристи	https://en.wikipedia.org/wiki/Agrarian_Party_of_Ukraine	-	-
UA	parliamentaryGroup	fr.napu	фНАПУ	Фракція Народної аграрної партії України	2004-06-15	2005-03-01	центристи	https://en.wikipedia.org/wiki/Agrarian_Party_of_Ukraine	-	-
UA	parliamentaryGroup	fr.np1	фНП05	Фракція Народної Партії 2005-2006	2005-02-18	2006-05-25	центристи — лівоцентристи	https://en.wikipedia.org/wiki/People%27s_Party_(Ukraine)	-	-
UA	parliamentaryGroup	fr.spu	фСПУ	Фракція Соціалістичної партії України	2002-05-14	2007-11-23	ліві	https://en.wikipedia.org/wiki/Socialist_Party_of_Ukraine	-	-
UA	parliamentaryGroup	fr.byut	фБЮТ	Фракція Виборчого блоку політичних партій "Виборчий блок Юлії Тимошенко"	2002-05-14	2012-12-15	універсальні партії	https://en.wikipedia.org/wiki/Yulia_Tymoshenko_Bloc	-	-
UA	parliamentaryGroup	fr.nru	фРУХ	Фракціїя Народного Руху України	2005-09-06	2006-05-25	правоцентристи	https://en.wikipedia.org/wiki/People%27s_Movement_of_Ukraine	-	-
UA	parliamentaryGroup	fr.PRP	фПРП	Фракція політичної партії "Реформи і порядок"	2005-09-08	2006-05-25	правоцентристи	https://en.wikipedia.org/wiki/Reforms_and_Order_Party	-	-
UA	parliamentaryGroup	gr.dU	грДемУ	Група "Демократична Україна"	2005-01-20	2005-09-08	лівоцентристи	https://en.wikipedia.org/wiki/Third_Ukrainian_Republic_(party)	-	-
UA	parliamentaryGroup	fr.FU	фВпередУ	Фракція політичної партії "Вперед, Україно!"	2005-09-08	2005-11-03	лівоцентристи	https://en.wikipedia.org/wiki/Third_Ukrainian_Republic_(party)	-	-
UA	parliamentaryGroup	gr.dovnar	гДовіраН	Депутатська група "Довіра народу"	2005-10-21	2005-12-20	центристи	-	-	-
UA	parliamentaryGroup	gr.vdr	гВідродження05	Депутатська група "Відродження" (2005)	2005-12-21	2005-12-22	центристи	https://en.wikipedia.org/wiki/Revival_(Ukraine)	-	-
UA	parliamentaryGroup	fr.vdr	фВідродження05	Фракція політичної партії „Відродження” (2005-2006)	2005-12-23	2006-05-25	центристи	https://en.wikipedia.org/wiki/Revival_(Ukraine)	-	-
UA	parliamentaryGroup	fr.nu06	фНУ06	Фракція Блоку "НАША УКРАЇНА": Політична партія "Народний Союз Наша Україна", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія "Собор", Партія Християнсько-Дем.Союз	2006-05-25	2007-11-23	правоцентристи	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-	-
UA	parliamentaryGroup	fr.nu02	фНУ02	Фракція Виборчого блоку політичних партій "Блок Віктора Ющенка "Наша Україна"	2002-05-14	2005-09-07	правоцентристи	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-	-
UA	parliamentaryGroup	fr.NSNU	фрНСНУ05	Фракція політичної партії "Народний Союз Наша Україна"	2005-09-07	2006-05-25	правоцентристи	https://en.wikipedia.org/wiki/Our_Ukraine_(political_party)	-	-
UA	parliamentaryGroup	fr.nuns	фНУНС	Фракція "Наша Україна — Народна самооборона"	2007-11-23	2012-12-11	правоцентристи	https://en.wikipedia.org/wiki/Our_Ukraine–People%27s_Self-Defense_Bloc	-	-
UA	parliamentaryGroup	fr.bl	фЛитвин	Фракція "Блок Литвина" (Народна Партія, Трудова партія України)	2007-11-23	2010-11-15	центристи	https://en.wikipedia.org/wiki/Lytvyn_Bloc	-	-
UA	parliamentaryGroup	fr.np2	фНП10	Фракція Народної Партії 2010-2012	2010-11-16	2012-12-11	центристи — лівоцентристи	https://en.wikipedia.org/wiki/People%27s_Party_(Ukraine)	-	-
UA	parliamentaryGroup	gr.rzm	гРЗМ	Група "Реформи заради майбутнього"	2010-08-31	2011-02-15	центристи — правоцентристи	https://en.wikipedia.org/wiki/Reforms_for_the_Future	-	-
UA	parliamentaryGroup	fr.rzm	фРЗМ	Фракція "Реформи заради майбутнього"	2011-02-16	2012-12-11	центристи — правоцентристи	https://en.wikipedia.org/wiki/Reforms_for_the_Future	-	-
UA	parliamentaryGroup	fr.sn	фСН	Фракція політичної партії "Слуга народу"	2019-08-29	-	центристи	https://en.wikipedia.org/wiki/Servant_of_the_People	-	-
UA	parliamentaryGroup	fr.es	фЄС	Фракція політичної партії "Європейська солідарність"	2019-08-29	-	правоцентристи	https://en.wikipedia.org/wiki/European_Solidarity	-	-
UA	parliamentaryGroup	fr.opzzh	фОПЗЖ	Фракція політичної партії "Опозиційна платформа - За життя"	2019-08-29	2022-05-12	центристи — лівоцентристи	https://en.wikipedia.org/wiki/Opposition_Platform_—_For_Life	-	-
UA	parliamentaryGroup	fr.ob	фОпоблок	Фракція політичної партії "Опозиційний блок"	2014-11-27	2019-08-28	центристи — лівоцентристи	https://en.wikipedia.org/wiki/Opposition_Bloc	-	-
UA	parliamentaryGroup	fr.but	фБатьківщина	Фракція політичної партії Всеукраїнське об'єднання "Батьківщина"	2012-12-12	-	центристи	https://en.wikipedia.org/wiki/Batkivshchyna	-	-
UA	parliamentaryGroup	fr.hol	фГолос	Фракція політичної партії "Голос"	2019-08-29	-	правоцентристи	https://en.wikipedia.org/wiki/Holos_(political_party)	-	-
UA	parliamentaryGroup	gr.pzhim	гПЗЖМ	Депутатська група «Платформа за життя та мир»	2022-04-21	-	лівоцентристи	https://en.wikipedia.org/wiki/Platform_for_Life_and_Peace	-	-
UA	parliamentaryGroup	gr.vu	гВУ	Депутатська група «Відновлення України»	2022-05-22	-	універсальні партії	-	-	-
